filename,width,height,class,xmin,ymin,xmax,ymax
flipped281.jpg,608,608,non-bike,535,344,593,377
flipped281.jpg,608,608,non-bike,510,317,543,339
flipped281.jpg,608,608,non-bike,402,308,434,325
flipped281.jpg,608,608,non-bike,422,299,452,317
flipped281.jpg,608,608,non-bike,442,288,473,310
flipped281.jpg,608,608,non-bike,368,285,388,301
flipped281.jpg,608,608,non-bike,408,275,433,296
flipped281.jpg,608,608,bike,254,268,261,279
flipped281.jpg,608,608,non-bike,381,279,399,293
flipped281.jpg,608,608,non-bike,391,272,412,287
flipped281.jpg,608,608,non-bike,333,268,349,280
282.jpg,608,608,bike,336,290,342,302
282.jpg,608,608,non-bike,258,310,286,336
282.jpg,608,608,non-bike,39,366,92,400
282.jpg,608,608,non-bike,65,331,106,358
282.jpg,608,608,non-bike,1,354,32,380
282.jpg,608,608,non-bike,191,302,218,319
282.jpg,608,608,non-bike,174,294,200,310
282.jpg,608,608,non-bike,89,313,125,334
282.jpg,608,608,non-bike,144,288,173,311
282.jpg,608,608,non-bike,176,278,201,296
282.jpg,608,608,non-bike,198,276,219,288
282.jpg,608,608,non-bike,360,250,372,261
282.jpg,608,608,non-bike,218,279,233,291
282.jpg,608,608,non-bike,266,268,280,278
282.jpg,608,608,non-bike,231,284,244,295
flipped282 (2).jpg,608,608,bike,266,290,272,302
flipped282 (2).jpg,608,608,non-bike,322,310,350,336
flipped282 (2).jpg,608,608,non-bike,516,366,569,400
flipped282 (2).jpg,608,608,non-bike,502,331,543,358
flipped282 (2).jpg,608,608,non-bike,576,354,607,380
flipped282 (2).jpg,608,608,non-bike,390,302,417,319
flipped282 (2).jpg,608,608,non-bike,408,294,434,310
flipped282 (2).jpg,608,608,non-bike,483,313,519,334
flipped282 (2).jpg,608,608,non-bike,435,288,464,311
flipped282 (2).jpg,608,608,non-bike,407,278,432,296
flipped282 (2).jpg,608,608,non-bike,389,276,410,288
flipped282 (2).jpg,608,608,non-bike,236,250,248,261
flipped282 (2).jpg,608,608,non-bike,375,279,390,291
flipped282 (2).jpg,608,608,non-bike,328,268,342,278
flipped282 (2).jpg,608,608,non-bike,364,284,377,295
282.jpg,1920,1920,non-bike,1250,758,1306,796
282.jpg,1920,1920,non-bike,1333,751,1364,771
flipped282.jpg,1920,1920,non-bike,614,758,670,796
flipped282.jpg,1920,1920,non-bike,556,751,587,771
283.jpg,608,608,non-bike,170,373,223,422
283.jpg,608,608,non-bike,97,343,141,373
283.jpg,608,608,non-bike,19,336,63,361
283.jpg,608,608,non-bike,100,319,134,342
283.jpg,608,608,non-bike,112,305,138,324
283.jpg,608,608,non-bike,152,285,179,307
283.jpg,608,608,non-bike,209,294,235,310
283.jpg,608,608,non-bike,191,287,213,302
283.jpg,608,608,non-bike,181,277,206,294
283.jpg,608,608,non-bike,203,272,223,285
283.jpg,608,608,bike,315,323,324,338
283.jpg,608,608,non-bike,360,255,371,267
283.jpg,608,608,non-bike,286,256,298,265
283.jpg,608,608,non-bike,272,265,285,275
flipped283 (2).jpg,608,608,non-bike,385,373,438,422
flipped283 (2).jpg,608,608,non-bike,467,343,511,373
flipped283 (2).jpg,608,608,non-bike,545,336,589,361
flipped283 (2).jpg,608,608,non-bike,474,319,508,342
flipped283 (2).jpg,608,608,non-bike,470,305,496,324
flipped283 (2).jpg,608,608,non-bike,429,285,456,307
flipped283 (2).jpg,608,608,non-bike,373,294,399,310
flipped283 (2).jpg,608,608,non-bike,395,287,417,302
flipped283 (2).jpg,608,608,non-bike,402,277,427,294
flipped283 (2).jpg,608,608,non-bike,385,272,405,285
flipped283 (2).jpg,608,608,bike,284,323,293,338
flipped283 (2).jpg,608,608,non-bike,237,255,248,267
flipped283 (2).jpg,608,608,non-bike,310,256,322,265
flipped283 (2).jpg,608,608,non-bike,323,265,336,275
283.jpg,1920,1920,non-bike,1123,723,1176,761
283.jpg,1920,1920,non-bike,1017,926,1222,1103
283.jpg,1920,1920,non-bike,761,918,1014,1074
283.jpg,1920,1920,non-bike,888,818,1044,930
283.jpg,1920,1920,non-bike,1111,694,1131,716
flipped283.jpg,1920,1920,non-bike,744,723,797,761
flipped283.jpg,1920,1920,non-bike,698,926,903,1103
flipped283.jpg,1920,1920,non-bike,906,918,1159,1074
flipped283.jpg,1920,1920,non-bike,876,818,1032,930
flipped283.jpg,1920,1920,non-bike,789,694,809,716
284.jpg,608,608,bike,266,403,280,429
284.jpg,608,608,non-bike,1,383,65,432
284.jpg,608,608,non-bike,52,322,95,347
284.jpg,608,608,non-bike,119,301,151,320
284.jpg,608,608,non-bike,159,281,187,302
284.jpg,608,608,non-bike,224,286,242,299
284.jpg,608,608,non-bike,204,281,227,295
284.jpg,608,608,non-bike,185,273,208,293
284.jpg,608,608,non-bike,206,271,226,282
284.jpg,608,608,non-bike,358,261,372,274
284.jpg,608,608,non-bike,277,259,291,270
284.jpg,608,608,non-bike,253,272,269,284
flipped284 (2).jpg,608,608,bike,328,403,342,429
flipped284 (2).jpg,608,608,non-bike,543,383,607,432
flipped284 (2).jpg,608,608,non-bike,513,322,556,347
flipped284 (2).jpg,608,608,non-bike,457,301,489,320
flipped284 (2).jpg,608,608,non-bike,421,281,449,302
flipped284 (2).jpg,608,608,non-bike,366,286,384,299
flipped284 (2).jpg,608,608,non-bike,381,281,404,295
flipped284 (2).jpg,608,608,non-bike,400,273,423,293
flipped284 (2).jpg,608,608,non-bike,382,271,402,282
flipped284 (2).jpg,608,608,non-bike,236,261,250,274
flipped284 (2).jpg,608,608,non-bike,317,259,331,270
flipped284 (2).jpg,608,608,non-bike,339,272,355,284
284.jpg,1920,1920,non-bike,711,906,946,1069
284.jpg,1920,1920,non-bike,1074,750,1144,806
284.jpg,1920,1920,non-bike,1223,744,1346,798
284.jpg,1920,1920,non-bike,1138,710,1184,750
flipped284.jpg,1920,1920,non-bike,974,906,1209,1069
flipped284.jpg,1920,1920,non-bike,776,750,846,806
flipped284.jpg,1920,1920,non-bike,574,744,697,798
flipped284.jpg,1920,1920,non-bike,736,710,782,750
285.jpg,608,608,non-bike,355,262,371,285
285.jpg,608,608,non-bike,52,359,111,392
285.jpg,608,608,non-bike,1,362,45,401
285.jpg,608,608,non-bike,78,317,112,336
285.jpg,608,608,non-bike,160,315,194,334
285.jpg,608,608,non-bike,129,298,158,315
285.jpg,608,608,non-bike,156,297,185,315
285.jpg,608,608,non-bike,163,281,190,301
285.jpg,608,608,non-bike,189,272,212,290
285.jpg,608,608,non-bike,216,277,234,289
285.jpg,608,608,non-bike,212,269,230,280
285.jpg,608,608,non-bike,260,268,275,280
flipped285 (2).jpg,608,608,non-bike,237,262,253,285
flipped285 (2).jpg,608,608,non-bike,497,359,556,392
flipped285 (2).jpg,608,608,non-bike,563,362,607,401
flipped285 (2).jpg,608,608,non-bike,496,317,530,336
flipped285 (2).jpg,608,608,non-bike,414,315,448,334
flipped285 (2).jpg,608,608,non-bike,450,298,479,315
flipped285 (2).jpg,608,608,non-bike,423,297,452,315
flipped285 (2).jpg,608,608,non-bike,418,281,445,301
flipped285 (2).jpg,608,608,non-bike,396,272,419,290
flipped285 (2).jpg,608,608,non-bike,374,277,392,289
flipped285 (2).jpg,608,608,non-bike,378,269,396,280
flipped285 (2).jpg,608,608,non-bike,333,268,348,280
285.jpg,1920,1920,non-bike,1001,930,1536,1177
285.jpg,1920,1920,non-bike,1182,645,1285,712
285.jpg,1920,1920,non-bike,1084,647,1168,722
285.jpg,1920,1920,non-bike,195,934,668,1298
flipped285.jpg,1920,1920,non-bike,384,930,919,1177
flipped285.jpg,1920,1920,non-bike,635,645,738,712
flipped285.jpg,1920,1920,non-bike,752,647,836,722
flipped285.jpg,1920,1920,non-bike,1252,934,1725,1298
286.jpg,608,608,non-bike,351,273,371,302
286.jpg,608,608,bike,363,259,368,269
286.jpg,608,608,non-bike,1,397,36,426
286.jpg,608,608,non-bike,1,353,24,377
286.jpg,608,608,non-bike,33,347,91,375
286.jpg,608,608,non-bike,97,342,126,368
286.jpg,608,608,non-bike,136,297,166,312
286.jpg,608,608,non-bike,182,304,211,323
286.jpg,608,608,non-bike,176,290,203,306
286.jpg,608,608,non-bike,169,279,196,297
286.jpg,608,608,non-bike,192,272,214,290
286.jpg,608,608,non-bike,246,276,264,288
286.jpg,608,608,non-bike,224,273,239,285
286.jpg,608,608,non-bike,216,268,231,279
286.jpg,608,608,non-bike,268,264,281,274
flipped286 (2).jpg,608,608,non-bike,237,273,257,302
flipped286 (2).jpg,608,608,bike,240,259,245,269
flipped286 (2).jpg,608,608,non-bike,572,397,607,426
flipped286 (2).jpg,608,608,non-bike,584,353,607,377
flipped286 (2).jpg,608,608,non-bike,517,347,575,375
flipped286 (2).jpg,608,608,non-bike,482,342,511,368
flipped286 (2).jpg,608,608,non-bike,442,297,472,312
flipped286 (2).jpg,608,608,non-bike,397,304,426,323
flipped286 (2).jpg,608,608,non-bike,405,290,432,306
flipped286 (2).jpg,608,608,non-bike,412,279,439,297
flipped286 (2).jpg,608,608,non-bike,394,272,416,290
flipped286 (2).jpg,608,608,non-bike,344,276,362,288
flipped286 (2).jpg,608,608,non-bike,369,273,384,285
flipped286 (2).jpg,608,608,non-bike,377,268,392,279
flipped286 (2).jpg,608,608,non-bike,327,264,340,274
286.jpg,1920,1920,non-bike,1185,649,1288,710
286.jpg,1920,1920,non-bike,207,930,666,1288
286.jpg,1920,1920,non-bike,992,922,1534,1174
286.jpg,1920,1920,non-bike,1080,645,1171,725
flipped286.jpg,1920,1920,non-bike,632,649,735,710
flipped286.jpg,1920,1920,non-bike,1254,930,1713,1288
flipped286.jpg,1920,1920,non-bike,386,922,928,1174
flipped286.jpg,1920,1920,non-bike,749,645,840,725
287.jpg,608,608,non-bike,344,290,367,323
287.jpg,608,608,bike,361,269,368,279
287.jpg,608,608,non-bike,1,351,52,398
287.jpg,608,608,non-bike,38,363,87,398
287.jpg,608,608,non-bike,15,333,63,358
287.jpg,608,608,non-bike,80,328,125,354
287.jpg,608,608,non-bike,109,307,140,325
287.jpg,608,608,non-bike,139,294,169,310
287.jpg,608,608,non-bike,202,295,229,312
287.jpg,608,608,non-bike,173,279,197,297
287.jpg,608,608,non-bike,193,284,218,299
287.jpg,608,608,non-bike,196,272,217,287
287.jpg,608,608,non-bike,329,253,340,265
287.jpg,608,608,non-bike,361,257,373,268
287.jpg,608,608,non-bike,345,254,357,264
287.jpg,608,608,non-bike,394,249,403,258
287.jpg,608,608,non-bike,255,273,272,284
287.jpg,608,608,non-bike,274,262,288,272
287.jpg,608,608,non-bike,255,262,267,272
287.jpg,608,608,non-bike,223,265,237,277
flipped287 (2).jpg,608,608,non-bike,241,290,264,323
flipped287 (2).jpg,608,608,bike,240,269,247,279
flipped287 (2).jpg,608,608,non-bike,556,351,607,398
flipped287 (2).jpg,608,608,non-bike,521,363,570,398
flipped287 (2).jpg,608,608,non-bike,545,333,593,358
flipped287 (2).jpg,608,608,non-bike,483,328,528,354
flipped287 (2).jpg,608,608,non-bike,468,307,499,325
flipped287 (2).jpg,608,608,non-bike,439,294,469,310
flipped287 (2).jpg,608,608,non-bike,379,295,406,312
flipped287 (2).jpg,608,608,non-bike,411,279,435,297
flipped287 (2).jpg,608,608,non-bike,390,284,415,299
flipped287 (2).jpg,608,608,non-bike,391,272,412,287
flipped287 (2).jpg,608,608,non-bike,268,253,279,265
flipped287 (2).jpg,608,608,non-bike,235,257,247,268
flipped287 (2).jpg,608,608,non-bike,251,254,263,264
flipped287 (2).jpg,608,608,non-bike,205,249,214,258
flipped287 (2).jpg,608,608,non-bike,336,273,353,284
flipped287 (2).jpg,608,608,non-bike,320,262,334,272
flipped287 (2).jpg,608,608,non-bike,341,262,353,272
flipped287 (2).jpg,608,608,non-bike,371,265,385,277
287.jpg,1920,1920,non-bike,1396,671,1504,747
287.jpg,1920,1920,non-bike,1536,483,1592,525
flipped287.jpg,1920,1920,non-bike,416,671,524,747
flipped287.jpg,1920,1920,non-bike,328,483,384,525
288.jpg,608,608,non-bike,327,316,362,368
288.jpg,608,608,bike,359,281,366,295
288.jpg,608,608,non-bike,43,335,97,373
288.jpg,608,608,non-bike,45,327,91,349
288.jpg,608,608,non-bike,87,342,136,376
288.jpg,608,608,non-bike,164,313,190,338
288.jpg,608,608,non-bike,115,319,149,342
288.jpg,608,608,non-bike,114,305,147,325
288.jpg,608,608,non-bike,145,295,173,311
288.jpg,608,608,non-bike,220,290,244,305
288.jpg,608,608,non-bike,178,279,203,297
288.jpg,608,608,non-bike,207,280,227,294
288.jpg,608,608,non-bike,202,272,223,287
288.jpg,608,608,non-bike,321,264,334,279
288.jpg,608,608,non-bike,343,262,355,274
288.jpg,608,608,non-bike,361,267,373,280
288.jpg,608,608,non-bike,366,254,375,266
288.jpg,608,608,non-bike,395,256,405,268
288.jpg,608,608,bike,338,254,343,263
288.jpg,608,608,non-bike,264,271,280,282
288.jpg,608,608,bike,346,313,355,322
288.jpg,608,608,non-bike,281,261,294,270
flipped288 (2).jpg,608,608,non-bike,246,316,281,368
flipped288 (2).jpg,608,608,bike,242,281,249,295
flipped288 (2).jpg,608,608,non-bike,511,335,565,373
flipped288 (2).jpg,608,608,non-bike,517,327,563,349
flipped288 (2).jpg,608,608,non-bike,472,342,521,376
flipped288 (2).jpg,608,608,non-bike,418,313,444,338
flipped288 (2).jpg,608,608,non-bike,459,319,493,342
flipped288 (2).jpg,608,608,non-bike,461,305,494,325
flipped288 (2).jpg,608,608,non-bike,435,295,463,311
flipped288 (2).jpg,608,608,non-bike,364,290,388,305
flipped288 (2).jpg,608,608,non-bike,405,279,430,297
flipped288 (2).jpg,608,608,non-bike,381,280,401,294
flipped288 (2).jpg,608,608,non-bike,385,272,406,287
flipped288 (2).jpg,608,608,non-bike,274,264,287,279
flipped288 (2).jpg,608,608,non-bike,253,262,265,274
flipped288 (2).jpg,608,608,non-bike,235,267,247,280
flipped288 (2).jpg,608,608,non-bike,233,254,242,266
flipped288 (2).jpg,608,608,non-bike,203,256,213,268
flipped288 (2).jpg,608,608,bike,265,254,270,263
flipped288 (2).jpg,608,608,non-bike,328,271,344,282
flipped288 (2).jpg,608,608,bike,253,313,262,322
flipped288 (2).jpg,608,608,non-bike,314,261,327,270
288.jpg,1920,1920,non-bike,1269,558,1366,639
288.jpg,1920,1920,non-bike,912,783,1142,964
288.jpg,1920,1920,non-bike,1009,1003,1287,1306
flipped288.jpg,1920,1920,non-bike,554,558,651,639
flipped288.jpg,1920,1920,non-bike,778,783,1008,964
flipped288.jpg,1920,1920,non-bike,633,1003,911,1306
289.jpg,608,608,non-bike,292,369,345,452
289.jpg,608,608,non-bike,1,380,71,426
289.jpg,608,608,non-bike,1,353,30,378
289.jpg,608,608,non-bike,84,321,135,358
289.jpg,608,608,non-bike,62,323,96,347
289.jpg,608,608,non-bike,183,306,213,325
289.jpg,608,608,non-bike,139,310,174,326
289.jpg,608,608,non-bike,147,293,176,311
289.jpg,608,608,non-bike,119,305,146,321
289.jpg,608,608,non-bike,184,278,207,296
289.jpg,608,608,non-bike,305,278,323,296
289.jpg,608,608,non-bike,358,277,372,293
289.jpg,608,608,non-bike,336,271,352,284
289.jpg,608,608,non-bike,392,264,406,277
289.jpg,608,608,non-bike,234,284,248,297
289.jpg,608,608,non-bike,362,262,374,274
289.jpg,608,608,bike,330,264,336,273
289.jpg,608,608,bike,354,298,362,314
289.jpg,608,608,bike,327,348,341,371
289.jpg,608,608,non-bike,218,277,235,290
289.jpg,608,608,non-bike,207,271,226,286
289.jpg,608,608,non-bike,271,267,288,277
289.jpg,608,608,non-bike,265,261,275,270
289.jpg,608,608,non-bike,285,258,298,268
289.jpg,608,608,non-bike,255,255,268,267
flipped289 (2).jpg,608,608,non-bike,263,369,316,452
flipped289 (2).jpg,608,608,non-bike,537,380,607,426
flipped289 (2).jpg,608,608,non-bike,578,353,607,378
flipped289 (2).jpg,608,608,non-bike,473,321,524,358
flipped289 (2).jpg,608,608,non-bike,512,323,546,347
flipped289 (2).jpg,608,608,non-bike,395,306,425,325
flipped289 (2).jpg,608,608,non-bike,434,310,469,326
flipped289 (2).jpg,608,608,non-bike,432,293,461,311
flipped289 (2).jpg,608,608,non-bike,462,305,489,321
flipped289 (2).jpg,608,608,non-bike,401,278,424,296
flipped289 (2).jpg,608,608,non-bike,285,278,303,296
flipped289 (2).jpg,608,608,non-bike,236,277,250,293
flipped289 (2).jpg,608,608,non-bike,256,271,272,284
flipped289 (2).jpg,608,608,non-bike,202,264,216,277
flipped289 (2).jpg,608,608,non-bike,360,284,374,297
flipped289 (2).jpg,608,608,non-bike,234,262,246,274
flipped289 (2).jpg,608,608,bike,272,264,278,273
flipped289 (2).jpg,608,608,bike,246,298,254,314
flipped289 (2).jpg,608,608,bike,267,348,281,371
flipped289 (2).jpg,608,608,non-bike,373,277,390,290
flipped289 (2).jpg,608,608,non-bike,382,271,401,286
flipped289 (2).jpg,608,608,non-bike,320,267,337,277
flipped289 (2).jpg,608,608,non-bike,333,261,343,270
flipped289 (2).jpg,608,608,non-bike,310,258,323,268
flipped289 (2).jpg,608,608,non-bike,340,255,353,267
289.jpg,1920,1920,non-bike,228,1099,730,1461
289.jpg,1920,1920,non-bike,1547,479,1598,520
flipped289.jpg,1920,1920,non-bike,1190,1099,1692,1461
flipped289.jpg,1920,1920,non-bike,322,479,373,520
290.jpg,608,608,bike,294,421,313,458
290.jpg,608,608,bike,345,322,356,341
290.jpg,608,608,bike,320,274,326,287
290.jpg,608,608,non-bike,278,300,304,324
290.jpg,608,608,non-bike,355,289,371,310
290.jpg,608,608,non-bike,394,272,408,289
290.jpg,608,608,non-bike,361,270,375,287
290.jpg,608,608,non-bike,329,280,346,299
290.jpg,608,608,non-bike,346,257,357,267
290.jpg,608,608,non-bike,65,352,119,385
290.jpg,608,608,non-bike,5,340,57,369
290.jpg,608,608,non-bike,72,318,102,342
290.jpg,608,608,non-bike,153,291,180,307
290.jpg,608,608,non-bike,204,294,229,312
290.jpg,608,608,non-bike,165,300,194,316
290.jpg,608,608,non-bike,121,302,153,321
290.jpg,608,608,non-bike,191,273,216,292
290.jpg,608,608,non-bike,214,268,232,283
290.jpg,608,608,non-bike,228,271,245,285
290.jpg,608,608,non-bike,247,276,264,290
290.jpg,608,608,non-bike,279,262,293,271
290.jpg,608,608,non-bike,269,259,280,266
290.jpg,608,608,non-bike,240,261,252,270
290.jpg,608,608,non-bike,255,263,270,273
flipped290 (2).jpg,608,608,bike,295,421,314,458
flipped290 (2).jpg,608,608,bike,252,322,263,341
flipped290 (2).jpg,608,608,bike,282,274,288,287
flipped290 (2).jpg,608,608,non-bike,304,300,330,324
flipped290 (2).jpg,608,608,non-bike,237,289,253,310
flipped290 (2).jpg,608,608,non-bike,200,272,214,289
flipped290 (2).jpg,608,608,non-bike,233,270,247,287
flipped290 (2).jpg,608,608,non-bike,262,280,279,299
flipped290 (2).jpg,608,608,non-bike,251,257,262,267
flipped290 (2).jpg,608,608,non-bike,489,352,543,385
flipped290 (2).jpg,608,608,non-bike,551,340,603,369
flipped290 (2).jpg,608,608,non-bike,506,318,536,342
flipped290 (2).jpg,608,608,non-bike,428,291,455,307
flipped290 (2).jpg,608,608,non-bike,379,294,404,312
flipped290 (2).jpg,608,608,non-bike,414,300,443,316
flipped290 (2).jpg,608,608,non-bike,455,302,487,321
flipped290 (2).jpg,608,608,non-bike,392,273,417,292
flipped290 (2).jpg,608,608,non-bike,376,268,394,283
flipped290 (2).jpg,608,608,non-bike,363,271,380,285
flipped290 (2).jpg,608,608,non-bike,344,276,361,290
flipped290 (2).jpg,608,608,non-bike,315,262,329,271
flipped290 (2).jpg,608,608,non-bike,328,259,339,266
flipped290 (2).jpg,608,608,non-bike,356,261,368,270
flipped290 (2).jpg,608,608,non-bike,338,263,353,273
290.jpg,1920,1920,non-bike,1034,710,1247,845
290.jpg,1920,1920,non-bike,266,1099,877,1496
290.jpg,1920,1920,non-bike,1065,945,1342,1191
290.jpg,1920,1920,non-bike,1398,607,1501,676
290.jpg,1920,1920,non-bike,1165,614,1285,723
flipped290.jpg,1920,1920,non-bike,673,710,886,845
flipped290.jpg,1920,1920,non-bike,1043,1099,1654,1496
flipped290.jpg,1920,1920,non-bike,578,945,855,1191
flipped290.jpg,1920,1920,non-bike,419,607,522,676
flipped290.jpg,1920,1920,non-bike,635,614,755,723
291.jpg,608,608,bike,325,367,340,398
291.jpg,608,608,bike,299,297,306,311
291.jpg,608,608,non-bike,215,341,258,382
291.jpg,608,608,non-bike,346,308,367,336
291.jpg,608,608,non-bike,392,287,410,309
291.jpg,608,608,non-bike,355,281,373,301
291.jpg,608,608,non-bike,314,296,336,319
291.jpg,608,608,non-bike,340,263,352,277
291.jpg,608,608,non-bike,15,332,69,359
291.jpg,608,608,non-bike,77,315,119,337
291.jpg,608,608,non-bike,110,332,150,358
291.jpg,608,608,non-bike,149,303,180,321
291.jpg,608,608,non-bike,126,299,153,315
291.jpg,608,608,non-bike,157,288,184,302
291.jpg,608,608,non-bike,182,290,209,305
291.jpg,608,608,non-bike,183,303,212,322
291.jpg,608,608,non-bike,220,287,244,300
291.jpg,608,608,non-bike,198,269,221,287
291.jpg,608,608,non-bike,255,271,273,282
291.jpg,608,608,non-bike,283,257,298,267
291.jpg,608,608,non-bike,259,260,272,269
291.jpg,608,608,non-bike,245,258,258,267
flipped291.jpg,608,608,bike,268,367,283,398
flipped291.jpg,608,608,bike,302,297,309,311
flipped291.jpg,608,608,non-bike,350,341,393,382
flipped291.jpg,608,608,non-bike,241,308,262,336
flipped291.jpg,608,608,non-bike,198,287,216,309
flipped291.jpg,608,608,non-bike,235,281,253,301
flipped291.jpg,608,608,non-bike,272,296,294,319
flipped291.jpg,608,608,non-bike,256,263,268,277
flipped291.jpg,608,608,non-bike,539,332,593,359
flipped291.jpg,608,608,non-bike,489,315,531,337
flipped291.jpg,608,608,non-bike,458,332,498,358
flipped291.jpg,608,608,non-bike,428,303,459,321
flipped291.jpg,608,608,non-bike,455,299,482,315
flipped291.jpg,608,608,non-bike,424,288,451,302
flipped291.jpg,608,608,non-bike,399,290,426,305
flipped291.jpg,608,608,non-bike,396,303,425,322
flipped291.jpg,608,608,non-bike,364,287,388,300
flipped291.jpg,608,608,non-bike,387,269,410,287
flipped291.jpg,608,608,non-bike,335,271,353,282
flipped291.jpg,608,608,non-bike,310,257,325,267
flipped291.jpg,608,608,non-bike,336,260,349,269
flipped291.jpg,608,608,non-bike,350,258,363,267
292.jpg,608,608,non-bike,331,347,361,387
292.jpg,608,608,non-bike,390,315,412,342
292.jpg,608,608,non-bike,290,326,320,357
292.jpg,608,608,non-bike,348,302,368,329
292.jpg,608,608,non-bike,332,274,347,291
292.jpg,608,608,non-bike,1,389,46,431
292.jpg,608,608,non-bike,26,329,76,357
292.jpg,608,608,non-bike,83,311,124,333
292.jpg,608,608,non-bike,131,297,162,313
292.jpg,608,608,non-bike,167,284,192,299
292.jpg,608,608,non-bike,171,294,199,310
292.jpg,608,608,non-bike,206,292,231,309
292.jpg,608,608,non-bike,199,283,224,297
292.jpg,608,608,non-bike,207,267,227,282
292.jpg,608,608,non-bike,266,265,285,276
292.jpg,608,608,non-bike,243,263,260,275
292.jpg,608,608,bike,255,343,266,360
flipped292.jpg,608,608,non-bike,247,347,277,387
flipped292.jpg,608,608,non-bike,196,315,218,342
flipped292.jpg,608,608,non-bike,288,326,318,357
flipped292.jpg,608,608,non-bike,240,302,260,329
flipped292.jpg,608,608,non-bike,261,274,276,291
flipped292.jpg,608,608,non-bike,562,389,607,431
flipped292.jpg,608,608,non-bike,532,329,582,357
flipped292.jpg,608,608,non-bike,484,311,525,333
flipped292.jpg,608,608,non-bike,446,297,477,313
flipped292.jpg,608,608,non-bike,416,284,441,299
flipped292.jpg,608,608,non-bike,409,294,437,310
flipped292.jpg,608,608,non-bike,377,292,402,309
flipped292.jpg,608,608,non-bike,384,283,409,297
flipped292.jpg,608,608,non-bike,381,267,401,282
flipped292.jpg,608,608,non-bike,323,265,342,276
flipped292.jpg,608,608,non-bike,348,263,365,275
flipped292.jpg,608,608,bike,342,343,353,360
293.jpg,608,608,non-bike,290,429,340,475
293.jpg,608,608,non-bike,235,385,281,437
293.jpg,608,608,non-bike,389,373,421,422
293.jpg,608,608,non-bike,334,341,362,378
293.jpg,608,608,non-bike,316,294,336,315
293.jpg,608,608,non-bike,37,364,91,400
293.jpg,608,608,non-bike,3,357,60,391
293.jpg,608,608,non-bike,33,329,82,354
293.jpg,608,608,non-bike,174,307,207,324
293.jpg,608,608,non-bike,139,296,168,310
293.jpg,608,608,non-bike,93,311,130,331
293.jpg,608,608,non-bike,175,282,199,296
293.jpg,608,608,non-bike,187,287,213,304
293.jpg,608,608,non-bike,222,284,247,300
293.jpg,608,608,non-bike,212,279,231,291
293.jpg,608,608,non-bike,214,263,235,279
flipped293.jpg,608,608,non-bike,268,429,318,475
flipped293.jpg,608,608,non-bike,327,385,373,437
flipped293.jpg,608,608,non-bike,187,373,219,422
flipped293.jpg,608,608,non-bike,246,341,274,378
flipped293.jpg,608,608,non-bike,272,294,292,315
flipped293.jpg,608,608,non-bike,517,364,571,400
flipped293.jpg,608,608,non-bike,548,357,605,391
flipped293.jpg,608,608,non-bike,526,329,575,354
flipped293.jpg,608,608,non-bike,401,307,434,324
flipped293.jpg,608,608,non-bike,440,296,469,310
flipped293.jpg,608,608,non-bike,478,311,515,331
flipped293.jpg,608,608,non-bike,409,282,433,296
flipped293.jpg,608,608,non-bike,395,287,421,304
flipped293.jpg,608,608,non-bike,361,284,386,300
flipped293.jpg,608,608,non-bike,377,279,396,291
flipped293.jpg,608,608,non-bike,373,263,394,279
294.jpg,608,608,bike,15,370,45,403
294.jpg,608,608,non-bike,1,350,24,375
294.jpg,608,608,non-bike,309,421,359,475
294.jpg,608,608,non-bike,291,326,318,356
294.jpg,608,608,non-bike,92,342,139,370
294.jpg,608,608,non-bike,51,339,99,370
294.jpg,608,608,non-bike,43,326,89,351
294.jpg,608,608,non-bike,107,308,138,328
294.jpg,608,608,non-bike,148,292,177,307
294.jpg,608,608,non-bike,198,297,227,313
294.jpg,608,608,non-bike,187,279,209,292
294.jpg,608,608,non-bike,200,283,223,297
294.jpg,608,608,non-bike,222,275,238,287
294.jpg,608,608,non-bike,346,256,360,268
294.jpg,608,608,non-bike,331,251,344,261
294.jpg,608,608,non-bike,257,269,274,281
294.jpg,608,608,non-bike,222,262,238,276
294.jpg,608,608,non-bike,281,260,293,269
294.jpg,608,608,non-bike,254,261,265,270
294.jpg,608,608,non-bike,241,256,252,267
294.jpg,608,608,non-bike,273,254,286,262
294.jpg,608,608,non-bike,258,253,270,260
flipped294.jpg,608,608,bike,563,370,593,403
flipped294.jpg,608,608,non-bike,584,350,607,375
flipped294.jpg,608,608,non-bike,249,421,299,475
flipped294.jpg,608,608,non-bike,290,326,317,356
flipped294.jpg,608,608,non-bike,469,342,516,370
flipped294.jpg,608,608,non-bike,509,339,557,370
flipped294.jpg,608,608,non-bike,519,326,565,351
flipped294.jpg,608,608,non-bike,470,308,501,328
flipped294.jpg,608,608,non-bike,431,292,460,307
flipped294.jpg,608,608,non-bike,381,297,410,313
flipped294.jpg,608,608,non-bike,399,279,421,292
flipped294.jpg,608,608,non-bike,385,283,408,297
flipped294.jpg,608,608,non-bike,370,275,386,287
flipped294.jpg,608,608,non-bike,248,256,262,268
flipped294.jpg,608,608,non-bike,264,251,277,261
flipped294.jpg,608,608,non-bike,334,269,351,281
flipped294.jpg,608,608,non-bike,370,262,386,276
flipped294.jpg,608,608,non-bike,315,260,327,269
flipped294.jpg,608,608,non-bike,343,261,354,270
flipped294.jpg,608,608,non-bike,356,256,367,267
flipped294.jpg,608,608,non-bike,322,254,335,262
